address,lat,lon
Elandsgracht 59-1A,52.3693415,4.8803923
Orteliuskade 71-H,52.3693492,4.8487867
Elandsgracht 57-D,52.3693539,4.880473
Orteliusstraat 174-2,52.3693712,4.8497406
Baarsjesweg 133-H,52.3693713,4.8637924
Baarsjesweg 133-C,52.3693714,4.8638218
Prinsengracht 495-H,52.3693904,4.8830146
Raamgracht 92,52.3694167,4.8997074
Hoogte Kadijk 80-A,52.3694245,4.9149192
Tolbrugstraat 5-2,52.3694585,4.8652012
Jan Evertsenstraat 707,52.369462,4.8364214
Jan Evertsenstraat 705,52.3694622,4.8364214
Matrozenhof 22,52.3694724,4.9156676
Keizersgracht 378-A,52.3694777,4.8842011
Jan Evertsenstraat 643,52.3694898,4.8364358
Tolbrugstraat 3-2,52.3694942,4.865142
Jan Evertsenstraat 637,52.3694976,4.8364355
Laagte Kadijk 33-C,52.3695106,4.9139786
Elandsgracht 98-2,52.3695313,4.8798687
Orteliusstraat 182-3,52.3695775,4.8496502
Valkenburgerstraat 136-D,52.3695923,4.9063155
Oostenburgervoorstraat 290,52.3695971,4.9254389
Valkenburgerstraat 134-F,52.3696093,4.9064113
Nassaukade 303-H,52.3696156,4.8747928
Nassaukade 303-5,52.3696252,4.8748119
Nassaukade 302-1,52.369662,4.8747869
Da Costakade 104-4,52.3696753,4.8716441
Filips van Almondestraat 15-U,52.3696845,4.8578808
Potgieterstraat 17-1,52.3696877,4.8744929
Matrozenhof 52,52.3696888,4.9158562
Hoogte Kadijk 56-H,52.3697081,4.9140055
Czaar Peterstraat 98-D,52.369723,4.9291443
Filips van Almondestraat 15-D,52.3697246,4.8583068
Elandsgracht 19-2,52.3697359,4.8815405
Nieuwevaart 133,52.369763,4.916428
Matrozenhof 37,52.3697767,4.9154268
Filips van Almondestraat 15-C,52.3698046,4.8582452
Elisabeth Wolffstraat 48-2,52.3698087,4.867223
Jan Evertsenstraat 137-L,52.3698215,4.8499847
Oudezijds Voorburgwal 233-A,52.3698818,4.8948127
Oudezijds Voorburgwal 233-B,52.3698818,4.8948129
Witte de Withstraat 134-4,52.3699155,4.8593784
Slijkstraat 9-B,52.3699318,4.8962626
Slijkstraat 9-C,52.3699318,4.8962655
Hoogte Kadijk 25-C,52.3699336,4.9141356
Potgieterstraat 2-2,52.3699393,4.8744457
Filips van Almondestraat 11-2,52.369976,4.8583522
Bartholomeus Diazstraat 52-2,52.3699784,4.8528164
Ter Haarstraat 23-B,52.3699964,4.8694678
Czaar Peterstraat 112-1,52.3700486,4.9296696
Rapenburgerplein 77,52.3700572,4.9104306
Nieuwevaart 95,52.3700781,4.9143103
Oudezijds Achterburgwal 196-1,52.3700817,4.895339
Filips van Almondestraat 28-2,52.3700894,4.8575287
Parelstraat 36,52.3701397,4.9207704
Witte de Withstraat 140-2,52.3701513,4.8593049
Bartholomeus Diazstraat 3-1,52.3702141,4.8552659
Tweede Kostverlorenkade 20-3,52.3702239,4.8656469
Hoofdweg 315-3,52.3702258,4.8499205
Valkenburgerstraat 42-D,52.3702418,4.908068
Nassaukade 173-1,52.3702541,4.8745304
C. van Eesterenlaan 328,52.3702586,4.9380379
Wolvenstraat 25,52.3702738,4.8854255
Willem Parelstraat 26,52.3702853,4.9256819
Wittenburgergracht 49,52.3703084,4.9179787
Valkenburgerstraat 30-H,52.3703151,4.9082541
Sint Agnietenstraat 22,52.3703337,4.8954099
Wittenburgergracht 5,52.3703701,4.917655
Wolvenstraat 30,52.3704001,4.8855415
Panamalaan 84,52.3704236,4.9346634
Panamalaan 162,52.3704291,4.9346689
Witte de Withstraat 148-2,52.3704297,4.8592575
Borneolaan 270,52.3704376,4.9373745
Lauriergracht 121-1,52.370439,4.8778027
Tweede Leeghwaterstraat 1,52.3704922,4.9304873
Conradstraat 80-H,52.3705244,4.9295045
Keizersgracht 699-D,52.3705448,4.8844038
Keizersgracht 699-B,52.3705448,4.8844038
Witte de Withstraat 152-3,52.3705464,4.8592414
Borneokade 111,52.3705573,4.9405009
Hoofdweg 312-H,52.3705965,4.8503134
Kattenburgergracht 15-C,52.370646,4.9169766
Jan Evertsenstraat 102-2,52.3706717,4.8530578
Marnixstraat 236-D,52.3706824,4.8764331
Jan Evertsenstraat 100-2,52.3706901,4.8531456
Czaar Peterstraat 148,52.3706996,4.930676
Prinsengracht 443-1,52.3707045,4.8831446
Nieuwezijds Voorburgwal 294-1,52.370706,4.8898698
Jan van Riebeekstraat 30-3,52.3707181,4.8573595
De Clercqstraat 80-1,52.3707231,4.8687102
Chasséstraat 92-1,52.3707263,4.8612801
Prinsengracht 280-D,52.3707462,4.882424
Sint Antoniesbreestraat 104,52.3707587,4.9003975
Admiraal De Ruijterweg 29-H,52.3707781,4.8629539
Nieuwe Uilenburgerstraat 19-B,52.370802,4.9065789
Admiraal De Ruijterweg 28-H,52.3708036,4.8644359
Elandsstraat 24-A,52.3708135,4.8813079
Marnixstraat 232-P,52.3708294,4.8764067
Rapenburg 74,52.3708577,4.9092793
Conradstraat 108-2,52.3708589,4.9300432
De Clercqstraat 51-2,52.3708755,4.8707202
Korte Geuzenstraat 101,52.3709041,4.8649345
Witte de Withstraat 141-3,52.37094,4.8587956
Korte Geuzenstraat 700,52.3709404,4.8649926
Hoofdweg 326-H,52.3709638,4.8501035
Herengracht 285-3,52.3709649,4.8873261
Vespuccistraat 49-H,52.3709781,4.8533034
Lijndenstraat 36-A,52.3709795,4.9314326
Orteliusstraat 233-2,52.3710373,4.8485159
Admiraal De Ruijterweg 57-2,52.3710422,4.8615992
Da Costastraat 10-1,52.3710479,4.8731263
Admiraal De Ruijterweg 57-4B,52.37106665,4.8619125
Admiraal De Ruijterweg 57-4A,52.3710911,4.8622258
Van Speijkstraat 150-3,52.371108,4.8601599
Hoofdweg 351-H,52.3711491,4.8494099
Nassaukade 159-3B,52.3711506,4.8741017
Lauriergracht 47-E,52.3711518,4.8805992
Nassaukade 159-2B,52.3711554,4.8741127
Lauriergracht 114-H,52.3711556,4.879248
Nassaukade 159-3A,52.3711602,4.8740977
Nassaukade 159-2A,52.3711669,4.8741086
Herengracht 268-O,52.3712584,4.8865732
Feike de Boerlaan 21,52.3712676,4.9405672
De Clercqstraat 38-2,52.3712731,4.8711265
Lauriergracht 108-3,52.3712743,4.8796726
Jan Maijenstraat 10-1,52.3712813,4.8527568
Orteliusstraat 243-3,52.3712883,4.8483805
Geuzenstraat 19-H,52.3712893,4.8646208
Kleine Wittenburgerstraat 172,52.3713036,4.9219623
Prinsengracht 403-C,52.3713248,4.883182
Mercatorstraat 33-2,52.3713341,4.8505242
Lauriergracht 37-C,52.3713433,4.8811844
De Clercqstraat 26-4,52.3713923,4.8716387
Dirk Vreekenstraat 122,52.3713946,4.9361017
Admiraal De Ruijterweg 64-1,52.3713995,4.861096
Tweede Laurierdwarsstraat 53-1,52.3714079,4.8794803
Groenmarktkade 13-1,52.3714186,4.8757064
John Franklinstraat 19-1,52.3714221,4.8540767
Laurierstraat 246-G,52.3714281,4.877197
Groenmarktkade 13-4,52.3714358,4.8756935
Burgemeester Van de Pollstraat 28-A,52.3714467,4.832065
Eef Kamerbeekstraat 546,52.3714682,4.9672017
Nassaukade 153-D,52.3714718,4.8739588
Nassaukade 153-E,52.3714726,4.8740142
Hoofdweg 346-1,52.3714838,4.8498323
Jacob Burggraafstraat 204,52.3714892,4.9233993
Jacob Burggraafstraat 208,52.3714893,4.9233989
Mercatorstraat 39-3,52.3714954,4.8504485
Rapenburg 35-D,52.3715017,4.9083779
Jacob Burggraafstraat 198,52.3715073,4.9234285
Prinsengracht 258-B,52.3715197,4.8825037
Singel 356-C,52.371540975,4.88491324
Singel 328,52.371540975,4.88491324
Singel 286-D,52.371540975,4.88491324
Singel 286-C,52.371540975,4.88491324
Singel 356-B,52.371540975,4.88491324
Singel 276-3,52.371540975,4.88491324
Borneolaan 281,52.3715433,4.9374222
Oudezijds Achterburgwal 149-2V,52.3715454,4.8971879
Tweede Laurierdwarsstraat 45-H,52.3715692,4.8793758
Oudeschans 3-B,52.3716185,4.906247
Prinsengracht 379-C,52.3716307,4.8832515
Eef Kamerbeekstraat 532,52.3716414,4.9668509
Burgemeester Hogguerstraat 397-A,52.3716689,4.8304393
Hoofdweg 371-3,52.3716693,4.8491541
Groenmarktkade 1-1,52.3717033,4.8750276
Spuistraat 214-3,52.3717277,4.889212
Spuistraat 214-1,52.3717278,4.8892122
Burgemeester Van de Pollstraat 48-A,52.3717619,4.8321932
Jan Kiststraat 201,52.371763,4.9272175
Prinsengracht 373-B,52.3717655,4.88325
De Oosterlingen (bouwnummer 7.112),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.162),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.35),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.12),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.36),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.02),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.12),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.01),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.143),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.104),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 2.03),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.51),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.08),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.22),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.62),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.10),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.141),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.102),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.64),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.11),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.135),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.55),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.144),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.07),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.06),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.45),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.96),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.12),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.152),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.132),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.06),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.93),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.02),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.125),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.92),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.61),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.42),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.133),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.44),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.63),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.75),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.05),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.74),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.14),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.161),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.71),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.01),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.07),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.09),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.12),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.52),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.122),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.06),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.02),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.73),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.21),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.31),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.01),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.09),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.11),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.09),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.61),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.155),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.01),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 4.07),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.83),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.134),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.03),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.94),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.33),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.04),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 4.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.95),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.11),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.41),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.23),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.13),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.56),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.32),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.06),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.11),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.151),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.08),52.3717689,4.9295196
De Oosterlingen (bouwnummer 6.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.14),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.02),52.3717689,4.9295196
De Oosterlingen (bouwnummer 6.13),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.34),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 5.02),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.15),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 1.05),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.03),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.05),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 4.06),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.51),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 2.14),52.3717689,4.9295196
Isaac Titsinghkade 4-E,52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.43),52.3717689,4.9295196
De Oosterlingen (bouwnummer 3.01),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.65),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 4.09),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.126),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.136),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.02),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.82),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.105),52.3717689,4.9295196
De Oosterlingen (bouwnummer 6.08),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.71),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 4.08),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.66),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.53),52.3717689,4.9295196
De Oosterlingen (bouwnummer 1.07),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.154),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.124),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 2.05),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.24),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.92),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.02),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.84),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.106),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.162),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.131),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.04),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.01),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.144),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 2.10),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.03),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.121),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.13),52.3717689,4.9295196
De Oosterlingen (bouwnummer 5.01),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.150),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 2.13),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.03),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.103),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.08),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.54),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.91),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.25),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.123),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.72),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.101),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.84),52.3717689,4.9295196
De Oosterlingen (bouwnummer 7.113),52.3717689,4.9295196
De Oosterlingen (bouwnummer 4.03),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 6.05),52.3717689,4.9295196
De Oosterlingen (bouwnummer 2.09),52.3717689,4.9295196
De Oosterlingen (Bouwnr. 7.153),52.3717689,4.9295196
De Oosterlingen (Bouwnummer 7.114),52.3717689,4.9295196
Jacob Burggraafstraat 100,52.3717834,4.9228532
Rietlandterras 52,52.3718104,4.9367585
Oudeschans 18-1,52.371828,4.9047175
Oudeschans 18-3,52.3718281,4.9047171
Eef Kamerbeekstraat 384,52.371836,4.9666596
Peperstraat 15-3,52.3718415,4.9081096
Willem de Zwijgerlaan 52-2,52.3718437,4.8639543
John Franklinstraat 36-2,52.3718454,4.8543064
Marnixstraat 182-2,52.3718498,4.8756573
Hoofdweg 379-H,52.3718575,4.8490342
Rozengracht 247-C,52.3718578,4.8751437
Geuzenstraat 41-3,52.3718644,4.8645556
Admiraal De Ruijterweg 95-D,52.3718676,4.8591863
Nieuwezijds Voorburgwal 254-A,52.3718856,4.8903852
Burgemeester Hogguerstraat 373,52.3719054,4.8305027
Keizersstraat 23,52.3719421,4.901633
Oudezijds Voorburgwal 171-A,52.3719466,4.896405
Oudezijds Voorburgwal 171-D,52.3719601,4.896396
Da Costakade 43-4A,52.3719764,4.8730493
Laurierstraat 67-D,52.3719787,4.8805457
Willem de Zwijgerlaan 58-3,52.3719962,4.863938
Mercatorstraat 59-H,52.3720067,4.8501924
Prins Hendrikkade 162-M,52.3720146,4.9090026
Nassaukade 150-3,52.3720213,4.8737754
Herengracht 242-A,52.3720571,4.886696
VOC-kade 50,52.372071,4.9266858
Recht Boomssloot 83-2,52.3720766,4.9039368
Admiraal De Ruijterweg 94-H,52.3720938,4.8595905
Oudezijds Voorburgwal 161-B,52.372127,4.8965794
Eef Kamerbeekstraat 326,52.3721567,4.9659851
John Franklinstraat 47-3,52.3721752,4.8537001
James Cookstraat 36-2,52.3721866,4.8522028
VOC-kade 32,52.3721978,4.9265842
Burgemeester Hogguerstraat 499,52.3722175,4.8293093
Orteliusstraat 279-H,52.3722208,4.8478991
Marco Polostraat 265-3,52.372252,4.8547565
Orteliusstraat 276-3,52.3722853,4.8482224
Jan Kiststraat 11,52.3722882,4.9270995
Laurierstraat 74-2,52.3722957,4.8810853
Hoofdweg 378-H,52.3722998,4.8494118
Burgemeester Hogguerstraat 783,52.3723056,4.8293082
Eerste Laurierdwarsstraat 17-A1,52.3723372,4.880952
Hoofdweg 380-2,52.3723535,4.8493814
Jacob Burggraafstraat 47,52.3723662,4.9224359
August Vermeylenstraat 593,52.3723879,4.8337063
Marco Polostraat 274-H,52.3723973,4.8550788
Hartenstraat 12-2,52.3724005,4.8861683
Singel 401-A,52.37240958,4.89019288
Singel 283-F,52.37240958,4.89019288
Singel 299-2,52.37240958,4.89019288
Hartenstraat 12-1,52.3724397,4.8861717
Marco Polostraat 276-2,52.3724511,4.8550631
Laurierstraat 38-1,52.3724693,4.8817736
Laurierstraat 26-H,52.3725062,4.8818909
Admiraal De Ruijterweg 102-2,52.3725067,4.8594529
Laurierstraat 22-H,52.3725337,4.8820368
Adriaan van Bergenstraat 8-3,52.3725539,4.8640041
Pieter van der Doesstraat 9-3,52.3725588,4.8569412
Montelbaanstraat 14,52.3725593,4.9035402
Laurierstraat 20-H,52.3725606,4.8820952
Keizersgracht 227-B,52.3725741,4.885282
Keizersgracht 227-A,52.3725741,4.8852966
Montelbaanstraat 6,52.3726055,4.9036371
Vespuccistraat 108-2,52.3726125,4.8529906
Rozengracht 214-B1,52.3726191,4.8768966
Jan van Galenstraat 210-1,52.3726214,4.8470284
Oudezijds Voorburgwal 135-1,52.3726238,4.8971611
Marco Polostraat 279-1,52.3726379,4.8546201
Isaac Titsinghkade 229,52.372656,4.930662
Summit (Bouwnr. 24),52.37265765,4.9306958000000005
Yard & Viu (Bouwnr. 9),52.37265765,4.9306958000000005
Soho (Bouwnr. 6),52.37265765,4.9306958000000005
Nook (Bouwnr. 17),52.37265765,4.9306958000000005
Isaac Titsinghkade 215,52.3726593,4.9307296
Nieuwe Ridderstraat 57,52.3726615,4.9035085
Rozengracht 212-1,52.3726648,4.8770723
Admiraal De Ruijterweg 108-1,52.3726772,4.8593921
Kea Boumanstraat 158,52.3726776,4.9712644
Oostenburgermiddenstraat 493,52.3726899,4.928328
Keizersgracht 223-E,52.3727005,4.8854274
Bestevâerstraat 10-3,52.3727176,4.8603906
Oostenburgermiddenstraat 597,52.3727348,4.9285405
Admiralengracht 309-II,52.3727454,4.8563975
Faas Wilkesstraat 303,52.3727521,4.9691979
Van Reigersbergenstraat 85-H,52.3727867,4.8698907
Bestevâerstraat 9-H,52.3728061,4.8600656
Faas Wilkesstraat 317,52.3728156,4.9694257
Robert Scottstraat 10,52.3728366,4.8469083
Geuzenstraat 78-1,52.372837,4.865029
Eerste Rozendwarsstraat 13-H,52.3728418,4.880595
Rozenstraat 74-B,52.3728462,4.8810193
Bestevâerstraat 14-4,52.3728737,4.8603362
Marnixstraat 166-3,52.3728929,4.8757775
Orteliusstraat 292-1,52.3728951,4.8479209
Orteliusstraat 292-H,52.3728952,4.8479213
Geuzenstraat 84-1,52.3729083,4.864896
Burgemeester Cramergracht 13,52.3729131,4.832355
Faas Wilkesstraat 287,52.3729299,4.9691944
Burgemeester Cramergracht 43,52.3729314,4.8323543
Burgemeester Cramergracht 49,52.3729317,4.8323538
John Blankensteinstraat 167-A,52.3729443,4.9700941
Burgemeester Cramergracht 73,52.3729488,4.8323537
Van Houweningenstraat 74-2,52.3729511,4.870505
Faas Wilkesstraat 245,52.372971,4.9687939
Admiraal De Ruijterweg 118-H,52.3729735,4.8593157
John Franklinstraat 77-2,52.3729917,4.8533675
Marnixstraat 162-H,52.372992,4.8758053
Robert Scottstraat 16-2,52.3730068,4.8468184
Erik de Roodestraat 11-3,52.37303,4.8440569
Burgemeester Hogguerstraat 883,52.3730553,4.8281094
Keizersgracht 213-A,52.3730603,4.8853676
Van Houweningenstraat 68-1,52.3730952,4.8706208
Faas Wilkesstraat 211,52.3730994,4.9690649
Burgemeester Hogguerstraat 1089,52.3731012,4.8281088
Robert Scottstraat 20-2,52.3731323,4.8467434
Binnenkant 34-H,52.3731339,4.9053497
Rozenstraat 40,52.3731341,4.8817073
Hugo de Grootkade 8-AO,52.3731393,4.873254
Van Houweningenstraat 66-2,52.3731405,4.8706497
